Year,Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Country_Code,Scarcity_Code,Lag_1,Lag_2,Lag_3,Agri_Growth,House_Growth,Rainfall_Growth,Rainfall_RollingAvg_3,GWD_Lag1,GWD_Growth,Rainfall_x_GWD
2000,92.72,31.41,19.29,22.09,1490.74,2,1,629.41,533.52,597.22,-0.1513104566333423,-0.02943760984182786,-0.1064156281657046,1856.3433333333332,4.39,-0.8291571753986332,1118.055
2000,440.09,25.16,31.7,34.62,2860.62,16,2,61.53,503.0,157.89,-0.24262492474413,2.082813891362422,0.7982160031681973,1619.3499999999997,4.91,-0.15885947046843185,11814.3606
2000,103.6,46.43,22.3,37.17,863.69,4,1,923.27,459.73,874.07,-0.22005711406013773,0.9229177444386967,-0.15542278243352914,969.7200000000003,2.43,0.868312757201646,3921.1526000000003
2000,415.6,55.42,48.85,34.83,791.13,17,2,872.83,815.84,878.71,0.9899461400359066,-0.08726415094339623,5.12282331088925,1291.91,4.58,-0.46288209606986896,1946.1798
2000,157.56,41.46,16.22,24.13,921.84,8,1,485.84,47.82,345.81,0.31660844712607195,0.7613138686131387,-0.5106720668404205,1094.0333333333333,1.11,0.6396396396396395,1677.7488
2000,77.51,69.72,45.49,31.67,2254.73,12,0,356.73,836.13,172.54,0.02831858407079646,0.43238353686114883,-0.04438322490410895,1760.153333333333,3.0,-0.5766666666666667,2863.5071000000003
2000,445.87,76.44,12.31,36.95,948.98,0,1,74.12,559.36,890.41,2.047846889952153,0.6142420270860638,-0.6525117449111488,2115.976666666667,3.78,0.21693121693121697,4365.308
2000,64.98,31.94,12.43,23.3,915.13,3,0,404.06,254.88,696.04,-0.5295330681985565,-0.3208976974642962,-0.672386264373577,2146.056666666667,2.4,0.20416666666666683,2644.7257
2000,136.74,32.23,22.99,30.27,1233.31,13,0,965.83,791.78,180.88,-0.24643441664718269,-0.24021084337349408,-0.046945273016707145,1629.7833333333335,2.31,-0.9567099567099567,123.331
2000,174.61,55.11,23.41,16.04,2098.14,15,0,449.21,72.4,379.91,-0.2308443824145151,0.47562097516099366,-0.2790962160230619,2373.2466666666664,4.07,-0.8697788697788698,1112.0142
2000,85.45,68.9,49.52,17.65,1472.46,10,2,723.21,594.96,557.31,0.2155963302752295,0.3514548238897395,-0.2753071107961257,1421.8400000000001,4.14,-0.4033816425120772,3636.9762000000005
2000,256.11,32.46,46.85,24.46,1431.15,11,1,376.3,902.39,705.6,-0.16037247801345045,0.17257909875359556,0.05936563159258301,1464.6133333333335,2.21,0.4434389140271493,4565.3685000000005
2000,373.93,30.94,22.45,25.21,1232.23,7,2,409.77,393.26,202.21,-0.3095291229636242,0.3753409710856521,-0.3885473266344126,1710.4333333333334,1.49,-0.4161073825503355,1072.0401
2000,384.88,72.11,5.36,34.43,1447.44,16,1,843.39,61.53,503.0,1.8660572337042924,-0.005488157134604155,-0.49401178765442455,1966.29,4.13,-0.8329297820823245,998.7335999999999
2000,288.12,66.75,37.7,14.95,2958.39,13,1,958.26,965.83,791.78,1.071051815079119,-0.5061116617112653,1.398739976161711,1828.5866666666668,0.1,8.899999999999999,2928.8061
2000,240.95,29.48,10.94,35.95,1823.67,9,0,86.87,177.37,458.47,-0.5160072237727795,0.4941812136325854,-0.12996994418205232,1710.293333333333,0.97,3.824742268041237,8534.775599999999
2000,198.91,76.22,39.25,14.6,445.9,16,1,871.35,843.39,61.53,0.0569962557204271,-0.5759512053441767,-0.6919388713867242,1584.653333333333,0.69,6.18840579710145,2211.6639999999998
2000,150.36,54.41,11.59,19.13,797.3,3,0,380.79,404.06,254.88,0.703506574827802,-0.17896995708154517,-0.128757662845716,1501.916666666667,2.89,-0.8996539792387543,231.21699999999998
2000,405.69,34.06,38.72,11.96,430.13,11,1,506.11,376.3,902.39,0.04929143561306226,-0.5110384300899428,-0.6994514900604409,1070.7433333333336,3.19,-0.7084639498432601,400.02090000000004
2000,465.21,55.86,41.87,35.31,2236.05,16,1,733.79,871.35,843.39,-0.26712149042246125,1.4184931506849319,4.014689392240413,1376.4633333333334,4.96,-0.40120967741935476,6641.068500000001
2000,464.95,59.17,19.31,31.24,2956.55,9,0,519.78,86.87,177.37,1.0071234735413839,-0.13101529902642572,0.6212088809927234,2292.1066666666666,4.68,-0.0576923076923076,13038.3855
2000,443.5,36.6,16.62,37.44,2953.75,10,2,613.61,723.21,594.96,-0.4687953555878085,1.1212464589235127,1.0059967673145618,2152.683333333333,2.47,1.0161943319838058,14709.675000000001
2000,433.81,62.31,49.61,39.06,1786.56,2,2,521.38,629.41,533.52,0.9837631327602674,0.7682209144409236,0.1984383594724768,1648.5233333333333,0.75,3.96,6646.0032
2000,320.97,66.15,46.03,15.82,1292.39,15,0,204.52,449.21,72.4,0.20032661948829622,-0.013715710723191998,-0.3840306175946313,2100.32,0.53,3.8867924528301883,3347.2901
2000,483.53,71.52,23.39,12.19,2579.13,19,0,607.61,775.36,355.95,1.3503121919158723,-0.23188405797101452,0.007452979433995477,2385.2000000000003,1.14,-0.1929824561403508,2372.7996000000003
2000,444.0,58.79,45.15,28.34,1322.37,6,1,276.87,16.89,419.36,-0.02874607632578885,-0.2891898670679709,1.7215979254136822,1034.3233333333335,4.65,-0.410752688172043,3623.2938
2000,309.83,20.88,47.92,26.84,451.24,3,2,504.62,380.79,404.06,-0.6162470134166513,0.4030318870883429,-0.43403988461056064,721.2233333333335,0.29,14.413793103448276,2017.0428
2000,230.79,40.19,41.81,26.16,2650.72,5,2,683.04,613.43,180.5,-0.4617650997723316,0.17046979865771816,1.197433431707398,2129.266666666667,2.28,0.013157894736842257,6123.1632
2000,398.38,45.44,31.99,33.11,2719.12,3,2,524.31,504.62,380.79,1.1762452107279695,0.23360655737704916,5.025884230121442,1322.5533333333335,4.47,-0.6756152125279642,3942.7239999999997
2000,378.53,49.72,39.17,22.49,757.59,13,1,760.86,958.26,965.83,-0.25513108614232216,0.5043478260869565,-0.7439181446665246,1649.7633333333333,0.99,3.05050505050505,3037.9359
2001,378.93,78.77,12.83,25.41,1002.23,13,2,132.34,760.86,958.26,0.584271922767498,0.12983548243663856,0.3229187291278923,1572.7366666666667,4.01,0.06483790523690769,4279.522099999999
2001,394.41,58.79,15.17,10.69,2518.56,7,2,684.33,409.77,393.26,0.9001292824822236,-0.5759619198730663,1.0439041412723271,1922.0133333333333,0.87,0.2068965517241379,2644.488
2001,200.12,61.43,15.33,19.18,2161.47,1,1,425.2,509.98,757.88,-0.03442313737818292,0.7942001870907391,-0.20621740727139193,1674.0600000000002,1.49,0.8926174496644295,6095.345399999999
2001,382.74,70.28,30.72,10.37,608.3,13,1,650.69,132.34,760.86,-0.10778215056493579,-0.5918929555293192,-0.39305349071570406,789.3733333333333,4.27,-0.135831381733021,2244.627
2001,498.96,38.31,26.86,21.36,1130.91,10,2,529.85,613.61,723.21,0.04672131147540992,-0.4294871794871795,-0.6171273804485823,1852.3733333333332,4.98,-0.5180722891566265,2714.184
2001,207.2,65.74,15.91,37.4,152.9,8,0,548.1,485.84,47.82,0.5856246985045825,0.5499378367177787,-0.8341360756747375,986.21,1.82,-0.4780219780219781,145.255
2001,77.89,25.77,5.36,30.19,1534.42,18,1,724.93,490.14,957.54,-0.6124812030075188,-0.23762626262626263,-0.3777848065334988,2245.3700000000003,0.42,3.2857142857142856,2761.956
2001,400.36,42.92,16.59,17.72,176.69,9,2,696.82,519.78,86.87,-0.27463241507520697,-0.4327784891165173,-0.940237777138895,1652.3033333333333,4.41,-0.15646258503401356,657.2868
2001,456.31,70.67,34.46,36.02,905.99,18,2,689.5,724.93,490.14,1.7423360496701594,0.19311030142431274,-0.40955540204116214,1635.49,1.8,-0.34444444444444444,1069.0682
2001,169.69,45.15,12.57,18.02,985.48,13,1,156.9,650.69,132.34,-0.35756972111553786,0.737704918032787,0.6200558934736151,865.3366666666666,3.69,0.3035230352303522,4740.1588
2001,250.07,67.56,10.19,36.24,1840.73,14,2,383.05,818.07,698.45,0.8782318598832362,2.060810810810811,0.15778648568750908,1240.7466666666664,0.53,6.9245283018867925,7731.066000000001
2001,185.92,71.22,37.13,32.28,2936.71,5,0,681.99,683.04,613.43,0.7720826076138343,0.2339449541284404,0.10789144081608026,2264.57,2.31,-0.22077922077922074,5286.078
2001,235.85,57.3,6.05,16.49,2096.19,10,2,281.8,529.85,613.61,0.49569303054032865,-0.22799625468164797,0.8535427222325382,2060.2833333333333,2.4,-0.3208333333333333,3416.7897
2001,259.08,46.18,17.77,25.22,1058.1,14,1,546.94,383.05,818.07,-0.3164594434576673,-0.3040838852097131,-0.42517370825705025,1496.233333333333,4.2,-0.7452380952380953,1132.167
2001,216.6,23.77,17.25,21.31,2210.82,19,2,807.58,607.61,775.36,-0.6676454138702461,0.7481542247744053,-0.14280396878017,2450.0,0.92,2.5,7118.840400000001
2001,317.92,73.54,36.57,14.8,2679.61,2,2,181.19,521.38,629.41,0.18022789279409412,-0.6210957501280082,0.49987126097080425,1985.6366666666665,3.72,-0.8844086021505376,1152.2323000000001
2001,145.81,28.09,37.98,10.99,1917.8,8,0,753.64,548.1,485.84,-0.5727106784301794,-0.7061497326203208,11.542838456507521,997.5133333333332,0.95,2.8736842105263163,7057.504
2001,364.47,65.11,6.02,26.94,1340.98,10,1,807.91,281.8,529.85,0.13630017452006982,0.6337174044875684,-0.36027745576498316,1522.6933333333334,1.63,0.22085889570552153,2668.5502
2001,450.64,22.93,27.21,36.58,2970.31,16,2,758.99,733.79,871.35,-0.5895094880057286,0.03596714811668078,0.32837369468482347,1884.0866666666668,2.97,-0.8114478114478114,1663.3736000000001
2001,265.98,26.77,15.88,14.21,1500.04,12,1,878.15,356.73,836.13,-0.616035570854848,-0.5513103883801704,-0.3347141342865887,2038.073333333333,1.27,1.7559055118110236,5250.139999999999
2001,80.4,43.59,17.21,20.55,1648.82,8,2,110.02,753.64,548.1,0.5517977928088289,0.8698817106460419,-0.14025445823339244,1239.84,3.68,0.2092391304347827,7337.249
2001,263.59,58.76,20.58,34.41,1808.27,19,2,393.69,807.58,607.61,1.4720235591081194,0.6147348662599719,-0.18208176151835076,2199.4066666666668,3.22,-0.10869565217391308,5189.7349
2001,91.81,37.01,6.44,11.37,2636.42,7,0,282.23,684.33,409.77,-0.37047116856608264,0.06361085126286237,0.04679658217394067,2129.07,1.05,0.5809523809523809,4376.4572
2001,226.46,24.04,42.29,38.36,1233.39,11,2,633.73,506.11,376.3,-0.29418672930123324,2.2073578595317724,1.8674819240694678,1031.556666666667,0.93,3.849462365591397,5562.5889
2001,142.36,31.94,41.38,29.65,920.99,18,2,810.28,689.5,724.93,-0.5480401867836422,-0.17684619655746814,0.01655647413326866,1120.4666666666667,1.18,-0.4915254237288136,552.5939999999999
2001,301.47,66.49,25.03,19.15,618.63,11,1,793.66,633.73,506.11,1.7658069883527454,-0.5007820646506778,-0.49843115316323305,760.7166666666668,4.51,-0.38580931263858087,1713.6051
2001,271.85,51.11,10.04,19.24,2366.0,0,1,475.84,74.12,559.36,-0.3313710099424385,-0.47929634641407315,1.493203228729794,2015.3166666666666,4.6,-0.3456521739130435,7121.66
2001,244.24,67.8,14.46,14.38,2172.59,2,1,759.72,181.19,521.38,-0.0780527604025022,-0.02837837837837842,-0.18921410205216427,2212.92,0.43,10.069767441860465,10341.528400000001
2001,444.9,68.53,35.1,19.17,359.22,18,1,831.88,810.28,689.5,1.1455854727614274,-0.3534569983136593,-0.6099631917827555,728.7333333333332,0.6,5.65,1433.2878000000003
2001,412.37,46.38,27.97,18.99,322.87,7,2,47.41,282.23,684.33,0.25317481761686045,0.6701846965699207,-0.8775346871894463,1825.9499999999998,1.66,0.6626506024096386,891.1211999999999
2001,74.73,22.63,29.71,17.74,2633.89,1,2,923.94,425.2,509.98,-0.6316132182972489,-0.0750782064650678,0.21856421787024582,2506.12,2.82,-0.07092198581560272,6900.7918
2001,270.55,41.05,9.61,37.01,1177.43,18,2,489.42,831.88,810.28,-0.4009922661608055,0.9306207616066768,2.2777406603195813,819.2133333333335,3.99,-0.5964912280701755,1895.6623000000002
2001,105.29,72.72,44.71,39.09,2865.3,2,0,718.35,759.72,181.19,0.072566371681416,1.7183588317107095,0.3188406464174096,2572.5,4.76,-0.23109243697478987,10486.998000000001
2001,468.96,78.93,9.72,28.2,1056.85,17,2,931.26,872.83,815.84,0.42421508480692904,-0.19035314384151591,0.3358740030083551,659.0633333333334,2.46,-0.1260162601626017,2272.2274999999995
2001,64.94,58.21,27.37,21.64,342.87,17,2,498.91,931.26,872.83,-0.2625110857722033,-0.2326241134751773,-0.6755736386431376,730.2833333333333,2.15,0.34883720930232553,994.323
2001,196.54,66.16,47.33,16.64,1191.71,14,0,496.96,546.94,383.05,0.43265482893027274,-0.3402061855670102,0.12627350912012103,1363.513333333333,1.07,-0.31775700934579443,869.9483
2001,193.09,75.83,47.9,36.21,407.64,15,1,849.93,204.52,449.21,0.14633408919123192,1.288874841972187,-0.6845843746856599,1266.0566666666666,2.59,0.011583011583011782,1068.0168
2001,477.96,58.25,27.18,24.19,2760.17,3,0,278.2,524.31,504.62,0.28191021126760574,-0.26940501359106006,0.015096796022242565,1976.8433333333335,1.45,1.103448275862069,8418.5185
2001,386.08,20.72,6.3,34.31,844.75,1,0,790.28,923.94,425.2,-0.08440123729562532,0.9340473506200679,-0.6792766592378573,1880.0366666666666,2.62,0.7175572519083968,3801.375
2001,493.25,35.09,25.41,34.89,1075.94,11,1,194.38,793.66,633.73,-0.47225146638592264,0.8219321148825067,0.7392302345505393,975.9866666666668,2.77,-0.36101083032490977,1904.4138
2001,415.58,54.21,21.62,25.0,588.26,12,0,717.54,878.15,356.73,1.0250280164363095,0.7593244194229414,-0.6078371243433509,1447.6766666666665,3.5,-0.13428571428571434,1782.4278
2001,112.9,62.34,37.28,29.05,258.62,12,0,622.16,717.54,878.15,0.149972329828445,0.16199999999999992,-0.5603644646924829,782.3066666666667,3.03,-0.2904290429042904,556.033
2001,57.78,68.32,10.99,34.5,2312.9,7,1,900.76,47.41,282.23,0.47304872789995667,0.8167456556082151,6.163564282838294,1757.3966666666668,2.76,0.4528985507246377,9274.729
2001,372.04,52.56,25.86,12.15,290.65,17,0,566.66,498.91,931.26,-0.09706236041917193,-0.438539741219963,-0.152302621985009,563.4566666666666,2.9,0.36206896551724155,1148.0674999999999
2001,178.58,42.04,37.73,11.18,2523.67,4,0,336.12,923.27,459.73,-0.09455093689424943,-0.6992198009147161,1.921962741261332,1469.996666666667,4.54,0.03303964757709266,11836.012300000002
2001,93.06,67.15,23.58,13.58,1316.59,10,0,881.94,807.91,281.8,0.031331592689295196,-0.49591685226429105,-0.018188190726185383,1584.5866666666668,1.99,-0.8442211055276382,408.1429
2001,346.0,38.06,46.66,24.41,1540.59,14,1,21.09,496.96,546.94,-0.42472793228536876,0.4669471153846154,0.2927557879014189,1263.4666666666665,0.73,-0.1095890410958904,1001.3835
2001,402.18,63.27,12.26,32.56,1941.23,13,1,699.3,156.9,650.69,0.40132890365448515,0.8068812430632633,0.9698319600600722,1178.3366666666666,4.81,-0.3555093555093555,6017.813
2001,114.61,74.0,28.62,18.22,821.41,0,0,976.32,475.84,74.12,0.44785756212091576,-0.053014553014553045,-0.6528275570583263,1378.7966666666669,3.01,-0.717607973421927,698.1985
2001,249.97,73.01,45.42,17.31,1478.4,7,1,710.05,900.76,47.41,0.0686475409836067,-0.4982608695652174,-0.36080245579143067,1371.39,4.01,-0.713216957605985,1700.16
2001,139.85,78.08,5.43,19.11,303.54,9,0,708.45,696.82,519.78,0.8191985088536811,0.07844243792325067,0.7179240477672761,1145.5933333333335,3.72,0.24193548387096775,1402.3548
2001,180.03,37.7,30.44,10.15,262.07,5,1,315.27,681.99,683.04,-0.47065431058691376,-0.6855638166047088,-0.9107606811704254,1949.8333333333337,1.8,0.4388888888888889,678.7612999999999
2001,260.23,35.17,6.87,25.28,566.67,11,0,38.71,194.38,793.66,0.002279851809632305,-0.27543708799082833,-0.4733256501291895,753.7466666666669,1.77,-0.5593220338983051,442.0026
2001,62.01,23.47,14.62,26.85,722.36,1,2,871.07,790.28,923.94,0.1327220077220077,-0.2174293208976975,-0.14488310150932227,1400.3333333333333,4.5,-0.5711111111111111,1394.1548
2001,131.67,48.08,28.81,20.58,677.19,2,0,943.92,718.35,759.72,-0.33883388338833886,-0.4735226400613969,-0.7636582556800335,1905.0266666666669,3.66,-0.26502732240437166,1821.6411
2001,353.66,64.65,8.93,32.51,2380.65,13,2,268.52,699.3,156.9,0.021811284969179834,-0.0015356265356266663,0.2263616366942609,1769.1200000000001,3.1,-0.9193548387096774,595.1625
2001,89.34,24.53,23.8,24.22,1065.74,9,2,920.41,708.45,696.82,-0.6858350409836065,0.26739926739926734,2.511036436713448,515.3233333333334,4.62,-0.4956709956709957,2483.1742
2001,67.17,57.51,20.68,12.45,2869.92,8,1,887.21,110.02,753.64,0.3193392980041292,-0.3941605839416059,0.7405902402930582,2145.513333333333,4.45,-0.12359550561797761,11192.688
2001,300.86,21.9,39.12,29.28,291.1,1,1,176.46,871.07,790.28,-0.06689390711546661,0.09050279329608935,-0.5970153386123263,619.4033333333333,1.93,-0.6839378238341969,177.571
2001,368.55,60.22,6.55,29.19,2859.73,7,1,891.52,710.05,900.76,-0.1751814819887687,0.6863084922010401,0.9343411796536796,2217.01,1.15,1.973913043478261,9780.2766
2001,334.37,74.49,31.73,21.88,2481.94,1,0,272.38,176.46,871.07,2.4013698630136986,-0.2527322404371586,7.526073514256268,1165.1333333333334,0.61,-0.3770491803278688,943.1372
2001,409.98,32.65,29.94,28.55,378.76,5,0,413.09,315.27,681.99,-0.13395225464190996,1.812807881773399,0.4452627160682261,1192.5133333333335,2.59,0.274131274131274,1249.908
2001,425.12,51.64,25.21,23.46,1573.13,6,2,55.09,276.87,16.89,-0.12161932301411804,-0.17219477769936486,0.18962922631336188,1127.1266666666668,2.74,0.8065693430656933,7786.9935000000005
2001,138.78,39.45,17.14,22.17,500.78,18,2,806.07,489.42,831.88,-0.03897685749086466,-0.4009727100783571,-0.5746838453241382,679.1433333333333,1.61,1.7639751552795029,2228.471
2001,108.09,50.74,13.58,36.13,2136.16,7,0,41.14,891.52,710.05,-0.15742278312852864,0.23775265501884202,-0.25302039003682175,2158.096666666667,3.42,0.26315789473684226,9228.2112
2001,196.06,33.11,11.65,26.61,334.53,12,0,920.91,622.16,717.54,-0.4688803336541547,-0.08399311531841658,0.29351944938519825,393.8033333333333,2.15,1.0186046511627906,1451.8601999999998
2001,142.21,47.59,28.38,21.95,2335.18,6,1,998.63,55.09,276.87,-0.0784275755228504,-0.06436487638533683,0.4844164182235413,1743.5600000000002,4.95,-0.3232323232323232,7822.853
2001,63.72,76.23,16.48,13.82,605.85,5,2,888.69,413.09,315.27,1.3347626339969376,-0.5159369527145359,0.599561727743162,415.5600000000002,3.3,-0.3363636363636363,1326.8115
2001,224.96,39.52,16.52,35.95,2510.18,15,2,346.17,849.93,204.52,-0.4788342344718448,-0.007180336923501729,5.157835344912177,1403.4033333333334,2.62,-0.2671755725190841,4819.5455999999995
2001,187.0,20.94,47.47,14.93,419.53,2,2,677.48,943.92,718.35,-0.5644758735440931,-0.2745383867832847,-0.38048405912668537,1320.6733333333334,2.69,0.475836431226766,1665.5341
2001,255.6,45.32,28.98,16.97,2189.63,13,1,429.46,268.52,699.3,-0.29899458623356545,-0.4780067671485697,-0.08023859030096825,2170.5033333333336,0.25,17.4,10072.297999999999
2001,350.42,72.88,16.59,38.08,887.26,18,1,522.29,806.07,489.42,0.8474017743979718,0.7176364456472708,0.7717560605455491,855.1566666666668,4.45,-0.3775280898876404,2457.7102
2001,240.59,23.86,42.73,39.57,520.0,6,2,928.65,998.63,55.09,-0.49863416684177353,0.8027334851936219,-0.7773190931748302,1476.1033333333332,3.35,-0.25373134328358216,1300.0
2001,277.78,69.48,25.93,25.31,1368.12,4,1,487.02,336.12,923.27,0.6527117031398668,1.2638640429338102,-0.4578847472133838,1585.16,4.69,-0.7867803837953091,1368.12
2001,395.61,31.94,49.44,38.91,343.64,10,2,467.71,881.94,807.91,-0.5243484735666419,1.8652430044182617,-0.7389923970256496,1000.4033333333332,0.31,5.516129032258065,694.1528
2001,182.92,60.13,26.68,23.28,1443.51,14,0,995.65,21.09,496.96,0.5798738833420913,-0.046292503072511204,-0.06301481899791639,1391.9366666666665,0.65,5.753846153846153,6337.0089
2001,266.86,24.79,35.67,33.42,973.12,5,2,365.6,888.69,413.09,-0.6747999475272203,1.4182344428364688,0.6062061566394321,652.5766666666668,2.19,0.182648401826484,2520.3808
2001,78.45,65.09,7.2,28.71,218.48,14,2,468.91,995.65,21.09,0.08248794279062044,0.23324742268041243,-0.8486467014430105,1067.5266666666664,4.39,-0.876993166287016,117.9792
2001,367.54,73.25,9.98,25.99,1493.27,1,1,758.91,272.38,176.46,-0.016646529735534932,0.1878427787934187,-0.39834564896814595,1422.1033333333332,0.38,11.5,7093.0325
2001,470.09,40.76,25.14,22.09,771.37,3,1,222.16,278.2,524.31,-0.3002575107296138,-0.08681273253410504,-0.7205353293456562,2083.5533333333337,3.05,-0.9245901639344263,177.4151
2001,81.37,33.86,45.63,36.8,2182.51,5,0,181.09,365.6,888.69,0.36587333602258987,0.10113704368641518,1.2427963663268664,1253.8266666666668,2.59,-0.888030888030888,632.9279
2001,352.38,32.12,26.04,18.44,2416.79,5,0,614.84,181.09,365.6,-0.05138806851742472,-0.4989130434782608,0.10734429624606512,1857.4733333333334,0.29,9.24137931034483,7177.866300000001
2001,452.76,38.33,32.26,10.97,1625.79,0,1,44.45,976.32,475.84,-0.48202702702702704,-0.39791437980241484,0.9792673573489488,1604.3999999999999,0.85,3.541176470588235,6275.5494
